Query_ID,Query_SMILES,Query_IC50,Query__source_file,Query_Label,Query_InChIKey,Query_MW,Query_Valid_SMILES,Query_Desalted_SMILES,Max_Tanimoto_Similarity,Mean_Similarity,Median_Similarity,Min_Similarity,Std_Similarity,BestMatch_Ref_ID,BestMatch_Ref_SMILES,BestMatch_Ref_IC50,BestMatch_Ref__source_file,BestMatch_Ref_Label,BestMatch_Ref_InChIKey,BestMatch_Ref_MW,BestMatch_Ref_Valid_SMILES,BestMatch_Ref_Desalted_SMILES
CHEMBL4291372,COc1ccc2oc(C(=O)NCCCC3CCN(Cc4ccccc4)CC3)cc(=O)c2c1,0.37,chembl.csv,1,PPHUUQGGAWURKS-UHFFFAOYSA-N,434.536,COc1ccc2oc(C(=O)NCCCC3CCN(Cc4ccccc4)CC3)cc(=O)c2c1,COc1ccc2oc(C(=O)NCCCC3CCN(Cc4ccccc4)CC3)cc(=O)c2c1,0.8253968358039856,0.18796519935131073,0.1764705926179886,0.03999999910593033,0.06975916773080826,CHEMBL4287889,COc1ccc2oc(C(=O)NCC3CCN(Cc4ccccc4)CC3)cc(=O)c2c1,3.61,chembl.csv,0,SOTHYLMUQRADIY-UHFFFAOYSA-N,406.482,COc1ccc2oc(C(=O)NCC3CCN(Cc4ccccc4)CC3)cc(=O)c2c1,COc1ccc2oc(C(=O)NCC3CCN(Cc4ccccc4)CC3)cc(=O)c2c1
CHEMBL3818089,COc1cc(/C=C/C(=O)NCCC2CCN(Cc3ccccc3)CC2)ccc1O,0.39,chembl.csv,1,MDBSJGXOQHYGEI-CSKARUKUSA-N,394.515,COc1cc(/C=C/C(=O)NCCC2CCN(Cc3ccccc3)CC2)ccc1O,COc1cc(/C=C/C(=O)NCCC2CCN(Cc3ccccc3)CC2)ccc1O,0.6349206566810608,0.1829536259174347,0.1666666716337204,0.02469135820865631,0.07741746306419373,CHEMBL4848801,COc1cc(/C=C/C(=O)N2CCN(Cc3ccccc3)CC2)ccc1O,13.34,chembl.csv,0,HGXQGHOPVODNPD-CSKARUKUSA-N,352.434,COc1cc(/C=C/C(=O)N2CCN(Cc3ccccc3)CC2)ccc1O,COc1cc(/C=C/C(=O)N2CCN(Cc3ccccc3)CC2)ccc1O
CHEMBL2088780,N#Cc1c(N)nc(NCCC2CCN(Cc3ccccc3)CC2)c(C#N)c1-c1ccccc1,0.39,chembl.csv,1,XDYVKYBTRLGBBU-UHFFFAOYSA-N,436.563,N#Cc1c(N)nc(NCCC2CCN(Cc3ccccc3)CC2)c(C#N)c1-c1ccccc1,N#Cc1c(N)nc(NCCC2CCN(Cc3ccccc3)CC2)c(C#N)c1-c1ccccc1,0.7241379022598267,0.12872561812400818,0.11249999701976776,0.012345679104328156,0.06565499305725098,CHEMBL2088687,N#Cc1c(N)nc(NC2CCN(Cc3ccccc3)CC2)c(C#N)c1-c1ccccc1,8.8,chembl.csv,0,HYGICHQQWFJQBO-UHFFFAOYSA-N,408.509,N#Cc1c(N)nc(NC2CCN(Cc3ccccc3)CC2)c(C#N)c1-c1ccccc1,N#Cc1c(N)nc(NC2CCN(Cc3ccccc3)CC2)c(C#N)c1-c1ccccc1
CHEMBL3819548,O=C(/C=C/c1ccccc1)NCCC1CCN(Cc2ccccc2)CC1,0.411,chembl.csv,1,IPNCANNCIDZOHY-VAWYXSNFSA-N,348.49,O=C(/C=C/c1ccccc1)NCCC1CCN(Cc2ccccc2)CC1,O=C(/C=C/c1ccccc1)NCCC1CCN(Cc2ccccc2)CC1,0.529411792755127,0.16000588238239288,0.14141413569450378,0.017241379246115685,0.07582966983318329,CHEMBL1082433,O=C(CCC1CCN(Cc2ccccc2)CC1)c1ccccc1,0.302,chembl.csv,1,XDGMPBUKARQUCK-UHFFFAOYSA-N,307.437,O=C(CCC1CCN(Cc2ccccc2)CC1)c1ccccc1,O=C(CCC1CCN(Cc2ccccc2)CC1)c1ccccc1
CHEMBL90241,CC(C)c1cc(-c2ccccc2)n[nH]c1=NCCC1CCN(Cc2ccccc2)CC1,0.43,chembl.csv,1,VPUCFTPWWMDXSU-UHFFFAOYSA-N,414.597,CC(C)c1cc(-c2ccccc2)n[nH]c1=NCCC1CCN(Cc2ccccc2)CC1,CC(C)c1cc(-c2ccccc2)n[nH]c1=NCCC1CCN(Cc2ccccc2)CC1,0.40909090638160706,0.1347287893295288,0.11688311398029327,0.014084506779909134,0.061892297118902206,CHEMBL1083367,c1ccc(CN2CCC(CNc3ccc(-c4ccccc4)nn3)CC2)cc1,56.0,chembl.csv,0,ILVVJZQAAIEDFM-UHFFFAOYSA-N,358.489,c1ccc(CN2CCC(CNc3ccc(-c4ccccc4)nn3)CC2)cc1,c1ccc(CN2CCC(CNc3ccc(-c4ccccc4)nn3)CC2)cc1
CHEMBL91774,c1ccc(CN2CCC(CCN=c3[nH]nc(-c4ccccc4)c4ccccc34)CC2)cc1,0.44,chembl.csv,1,QQCCOTBRJNQDJR-UHFFFAOYSA-N,422.576,c1ccc(CN2CCC(CCN=c3[nH]nc(-c4ccccc4)c4ccccc34)CC2)cc1,c1ccc(CN2CCC(CCN=c3[nH]nc(-c4ccccc4)c4ccccc34)CC2)cc1,0.46666666865348816,0.12842760980129242,0.10843373835086823,0.0,0.06990909576416016,CHEMBL1085285,c1ccc(CN2CCC(CNc3n[nH]c4ccccc34)CC2)cc1,0.12,chembl.csv,1,YAQNHPBYWUEFCO-UHFFFAOYSA-N,320.44,c1ccc(CN2CCC(CNc3n[nH]c4ccccc34)CC2)cc1,c1ccc(CN2CCC(CNc3n[nH]c4ccccc34)CC2)cc1
CHEMBL1076260,CCCCCCOC(=O)[C@H](CCC(=O)NCCC1CCN(Cc2ccccc2)CC1)NC(=O)c1cc2cccnc2s1,0.44,chembl.csv,1,QRZGIZWNQIUSQZ-NDEPHWFRSA-N,592.806,CCCCCCOC(=O)[C@H](CCC(=O)NCCC1CCN(Cc2ccccc2)CC1)NC(=O)c1cc2cccnc2s1,CCCCCCOC(=O)[C@H](CCC(=O)NCCC1CCN(Cc2ccccc2)CC1)NC(=O)c1cc2cccnc2s1,0.375,0.15280646085739136,0.1428571492433548,0.033707864582538605,0.054154664278030396,CHEMBL4794823,NC(=O)c1sc(-c2ccnc(NC(=O)C3CC3)c2)nc1OCCCC1CCN(Cc2ccccc2)CC1,0.38,chembl.csv,1,ZUWQNIVETLIDSE-UHFFFAOYSA-N,519.671,NC(=O)c1sc(-c2ccnc(NC(=O)C3CC3)c2)nc1OCCCC1CCN(Cc2ccccc2)CC1,NC(=O)c1sc(-c2ccnc(NC(=O)C3CC3)c2)nc1OCCCC1CCN(Cc2ccccc2)CC1
CHEMBL4282527,COc1ccc2c(=O)cc(C(=O)NCCC3CCN(Cc4ccccc4)CC3)[nH]c2c1,0.45,chembl.csv,1,SULOYNMFUTYGFY-UHFFFAOYSA-N,419.525,COc1ccc2c(=O)cc(C(=O)NCCC3CCN(Cc4ccccc4)CC3)[nH]c2c1,COc1ccc2c(=O)cc(C(=O)NCCC3CCN(Cc4ccccc4)CC3)[nH]c2c1,0.5833333134651184,0.18160779774188995,0.17171716690063477,0.02380952425301075,0.06908644735813141,CHEMBL4287889,COc1ccc2oc(C(=O)NCC3CCN(Cc4ccccc4)CC3)cc(=O)c2c1,3.61,chembl.csv,0,SOTHYLMUQRADIY-UHFFFAOYSA-N,406.482,COc1ccc2oc(C(=O)NCC3CCN(Cc4ccccc4)CC3)cc(=O)c2c1,COc1ccc2oc(C(=O)NCC3CCN(Cc4ccccc4)CC3)cc(=O)c2c1
CHEMBL1202874,c1ccc(CN2CCC(CCSc3ccc(-c4ccccc4)nn3)CC2)cc1,0.47,chembl.csv,1,AGAAICLBZSPZIQ-UHFFFAOYSA-N,389.568,c1ccc(CN2CCC(CCSc3ccc(-c4ccccc4)nn3)CC2)cc1,c1ccc(CN2CCC(CCSc3ccc(-c4ccccc4)nn3)CC2)cc1,0.5849056839942932,0.12463358044624329,0.10389610379934311,0.0,0.07000938802957535,CHEMBL1083367,c1ccc(CN2CCC(CNc3ccc(-c4ccccc4)nn3)CC2)cc1,56.0,chembl.csv,0,ILVVJZQAAIEDFM-UHFFFAOYSA-N,358.489,c1ccc(CN2CCC(CNc3ccc(-c4ccccc4)nn3)CC2)cc1,c1ccc(CN2CCC(CNc3ccc(-c4ccccc4)nn3)CC2)cc1
CHEMBL3905695,COc1ccc(/C=C/C(=O)NCCC2CCN(Cc3ccccc3)CC2)cc1,0.49,chembl.csv,1,YCOGWPMXFGHUIP-FMIVXFBMSA-N,378.516,COc1ccc(/C=C/C(=O)NCCC2CCN(Cc3ccccc3)CC2)cc1,COc1ccc(/C=C/C(=O)NCCC2CCN(Cc3ccccc3)CC2)cc1,0.5645161271095276,0.18386030197143555,0.17073170840740204,0.02631578966975212,0.07450348883867264,CHEMBL5177371,COc1ccc(OCC(=O)NCC2CCN(Cc3ccccc3)CC2)cc1,0.88,chembl.csv,1,GKWIIBXDVVYQCP-UHFFFAOYSA-N,368.477,COc1ccc(OCC(=O)NCC2CCN(Cc3ccccc3)CC2)cc1,COc1ccc(OCC(=O)NCC2CCN(Cc3ccccc3)CC2)cc1
CHEMBL1080813,CCCCCCOC(=O)[C@H](CCC(=O)NCCC1CCN(Cc2ccccc2)CC1)NC(=O)c1cccs1,0.5,chembl.csv,1,OCZMNYKUZZMGJF-SANMLTNESA-N,541.758,CCCCCCOC(=O)[C@H](CCC(=O)NCCC1CCN(Cc2ccccc2)CC1)NC(=O)c1cccs1,CCCCCCOC(=O)[C@H](CCC(=O)NCCC1CCN(Cc2ccccc2)CC1)NC(=O)c1cccs1,0.3777777850627899,0.14868943393230438,0.13913042843341827,0.032608695328235626,0.057029496878385544,CHEMBL73339,CCCCCN1CCc2cc(C(=O)CCC3CCN(Cc4ccccc4)CC3)ccc21,0.047,chembl.csv,1,GDTZPIJTUNXMBK-UHFFFAOYSA-N,418.625,CCCCCN1CCc2cc(C(=O)CCC3CCN(Cc4ccccc4)CC3)ccc21,CCCCCN1CCc2cc(C(=O)CCC3CCN(Cc4ccccc4)CC3)ccc21
CHEMBL4059766,CCOC(=O)[C@@H](CCC(=O)NCCC1CCN(Cc2ccccc2)CC1)NC(=O)c1ccccc1,0.5,chembl.csv,1,ORJDLJRUUNFZIZ-RUZDIDTESA-N,479.621,CCOC(=O)[C@@H](CCC(=O)NCCC1CCN(Cc2ccccc2)CC1)NC(=O)c1ccccc1,CCOC(=O)[C@@H](CCC(=O)NCCC1CCN(Cc2ccccc2)CC1)NC(=O)c1ccccc1,0.4838709533214569,0.15915289521217346,0.1473684161901474,0.024390242993831635,0.06454695761203766,CHEMBL1082433,O=C(CCC1CCN(Cc2ccccc2)CC1)c1ccccc1,0.302,chembl.csv,1,XDGMPBUKARQUCK-UHFFFAOYSA-N,307.437,O=C(CCC1CCN(Cc2ccccc2)CC1)c1ccccc1,O=C(CCC1CCN(Cc2ccccc2)CC1)c1ccccc1
CHEMBL1080631,CCCCCCOC(=O)[C@H](CCC(=O)NCCC1CCN(Cc2ccccc2)CC1)NC(=O)c1ccccc1,0.53,chembl.csv,1,XFEJPTLRXOZZDA-LJAQVGFWSA-N,535.729,CCCCCCOC(=O)[C@H](CCC(=O)NCCC1CCN(Cc2ccccc2)CC1)NC(=O)c1ccccc1,CCCCCCOC(=O)[C@H](CCC(=O)NCCC1CCN(Cc2ccccc2)CC1)NC(=O)c1ccccc1,0.447761207818985,0.15660002827644348,0.14692389965057373,0.02298850566148758,0.06214131787419319,CHEMBL1082433,O=C(CCC1CCN(Cc2ccccc2)CC1)c1ccccc1,0.302,chembl.csv,1,XDGMPBUKARQUCK-UHFFFAOYSA-N,307.437,O=C(CCC1CCN(Cc2ccccc2)CC1)c1ccccc1,O=C(CCC1CCN(Cc2ccccc2)CC1)c1ccccc1
CHEMBL5270248,Cc1c(C)c2c(c(C)c1O)CCC(C)(C(=O)NCCC1CCN(Cc3ccccc3F)CC1)O2,0.54,chembl.csv,1,KQDHFACJRWAFSW-UHFFFAOYSA-N,468.613,Cc1c(C)c2c(c(C)c1O)CCC(C)(C(=O)NCCC1CCN(Cc3ccccc3F)CC1)O2,Cc1c(C)c2c(c(C)c1O)CCC(C)(C(=O)NCCC1CCN(Cc3ccccc3F)CC1)O2,0.4307692348957062,0.13992993533611298,0.13084112107753754,0.02666666731238365,0.04681428149342537,CHEMBL153,Cc1c(C)c2c(c(C)c1O)CCC(C)(C(=O)O)O2,186.4,chembl.csv,0,GLEVLJDDWXEYCO-UHFFFAOYSA-N,250.294,Cc1c(C)c2c(c(C)c1O)CCC(C)(C(=O)O)O2,Cc1c(C)c2c(c(C)c1O)CCC(C)(C(=O)O)O2
CHEMBL55014,O=C(NCCC1CCN(Cc2ccccc2)CC1)c1ccccc1,0.56,chembl.csv,1,LDOQXEUJTAHDNS-UHFFFAOYSA-N,322.452,O=C(NCCC1CCN(Cc2ccccc2)CC1)c1ccccc1,O=C(NCCC1CCN(Cc2ccccc2)CC1)c1ccccc1,0.6590909361839294,0.16551688313484192,0.14492753148078918,0.01923076994717121,0.08214632421731949,CHEMBL1082433,O=C(CCC1CCN(Cc2ccccc2)CC1)c1ccccc1,0.302,chembl.csv,1,XDGMPBUKARQUCK-UHFFFAOYSA-N,307.437,O=C(CCC1CCN(Cc2ccccc2)CC1)c1ccccc1,O=C(CCC1CCN(Cc2ccccc2)CC1)c1ccccc1
CHEMBL4277332,O=C(NCCC1CCN(Cc2ccccc2)CC1)c1cc(=O)c2c(O)cc(O)cc2o1,0.58,chembl.csv,1,JJLKMCMOKOTMJV-UHFFFAOYSA-N,422.481,O=C(NCCC1CCN(Cc2ccccc2)CC1)c1cc(=O)c2c(O)cc(O)cc2o1,O=C(NCCC1CCN(Cc2ccccc2)CC1)c1cc(=O)c2c(O)cc(O)cc2o1,0.5571428537368774,0.1569528430700302,0.1428571492433548,0.014285714365541935,0.06470078974962234,CHEMBL4295144,COc1cc2oc(C(=O)NCC3CCN(Cc4ccccc4)CC3)cc(=O)c2cc1OC,1.46,chembl.csv,0,HLYHYHXLXCHNNE-UHFFFAOYSA-N,436.508,COc1cc2oc(C(=O)NCC3CCN(Cc4ccccc4)CC3)cc(=O)c2cc1OC,COc1cc2oc(C(=O)NCC3CCN(Cc4ccccc4)CC3)cc(=O)c2cc1OC
CHEMBL141873,COc1ccc(C(=O)N(CCC2CCN(Cc3ccccc3)CC2)c2ccccc2)cc1,0.59,chembl.csv,1,ZIFYLJRFVGDNJE-UHFFFAOYSA-N,428.576,COc1ccc(C(=O)N(CCC2CCN(Cc3ccccc3)CC2)c2ccccc2)cc1,COc1ccc(C(=O)N(CCC2CCN(Cc3ccccc3)CC2)c2ccccc2)cc1,0.5322580933570862,0.18606291711330414,0.1744185984134674,0.014705882407724857,0.07475165277719498,CHEMBL5177371,COc1ccc(OCC(=O)NCC2CCN(Cc3ccccc3)CC2)cc1,0.88,chembl.csv,1,GKWIIBXDVVYQCP-UHFFFAOYSA-N,368.477,COc1ccc(OCC(=O)NCC2CCN(Cc3ccccc3)CC2)cc1,COc1ccc(OCC(=O)NCC2CCN(Cc3ccccc3)CC2)cc1
CHEMBL4289318,COc1cc2nc(C(=O)NCCC3CCN(Cc4ccccc4)CC3)cc(OC)c2cc1OC,0.62,chembl.csv,1,BILZMGRMIJNPTH-UHFFFAOYSA-N,463.578,COc1cc2nc(C(=O)NCCC3CCN(Cc4ccccc4)CC3)cc(OC)c2cc1OC,COc1cc2nc(C(=O)NCCC3CCN(Cc4ccccc4)CC3)cc(OC)c2cc1OC,0.5571428537368774,0.18724101781845093,0.1764705926179886,0.028985507786273956,0.06956003606319427,CHEMBL4295144,COc1cc2oc(C(=O)NCC3CCN(Cc4ccccc4)CC3)cc(=O)c2cc1OC,1.46,chembl.csv,0,HLYHYHXLXCHNNE-UHFFFAOYSA-N,436.508,COc1cc2oc(C(=O)NCC3CCN(Cc4ccccc4)CC3)cc(=O)c2cc1OC,COc1cc2oc(C(=O)NCC3CCN(Cc4ccccc4)CC3)cc(=O)c2cc1OC
CHEMBL3916769,COc1ccc(/C=C/C(=O)NCCC2CCN(Cc3ccccc3)CC2)c(OC)c1,0.63,chembl.csv,1,AHWHBOQIIOPNCM-PKNBQFBNSA-N,408.542,COc1ccc(/C=C/C(=O)NCCC2CCN(Cc3ccccc3)CC2)c(OC)c1,COc1ccc(/C=C/C(=O)NCCC2CCN(Cc3ccccc3)CC2)c(OC)c1,0.5,0.18760082125663757,0.1770833283662796,0.02469135820865631,0.07160017639398575,CHEMBL5177371,COc1ccc(OCC(=O)NCC2CCN(Cc3ccccc3)CC2)cc1,0.88,chembl.csv,1,GKWIIBXDVVYQCP-UHFFFAOYSA-N,368.477,COc1ccc(OCC(=O)NCC2CCN(Cc3ccccc3)CC2)cc1,COc1ccc(OCC(=O)NCC2CCN(Cc3ccccc3)CC2)cc1
CHEMBL125578,CC(=O)N(C)CCC1CCN(Cc2ccccc2)CC1,0.66,chembl.csv,1,RBQPQKSBZIHHAR-UHFFFAOYSA-N,274.408,CC(=O)N(C)CCC1CCN(Cc2ccccc2)CC1,CC(=O)N(C)CCC1CCN(Cc2ccccc2)CC1,0.5869565010070801,0.17294524610042572,0.15492957830429077,0.017543859779834747,0.0761023536324501,CHEMBL1082433,O=C(CCC1CCN(Cc2ccccc2)CC1)c1ccccc1,0.302,chembl.csv,1,XDGMPBUKARQUCK-UHFFFAOYSA-N,307.437,O=C(CCC1CCN(Cc2ccccc2)CC1)c1ccccc1,O=C(CCC1CCN(Cc2ccccc2)CC1)c1ccccc1
CHEMBL3818512,COc1cccc(/C=C/C(=O)NCCC2CCN(Cc3ccccc3)CC2)c1,0.6900000000000001,chembl.csv,1,XIIIMLKJDCQWEW-ZHACJKMWSA-N,378.516,COc1cccc(/C=C/C(=O)NCCC2CCN(Cc3ccccc3)CC2)c1,COc1cccc(/C=C/C(=O)NCCC2CCN(Cc3ccccc3)CC2)c1,0.49253731966018677,0.18491193652153015,0.17105263471603394,0.025316456332802773,0.0722382590174675,CHEMBL5177371,COc1ccc(OCC(=O)NCC2CCN(Cc3ccccc3)CC2)cc1,0.88,chembl.csv,1,GKWIIBXDVVYQCP-UHFFFAOYSA-N,368.477,COc1ccc(OCC(=O)NCC2CCN(Cc3ccccc3)CC2)cc1,COc1ccc(OCC(=O)NCC2CCN(Cc3ccccc3)CC2)cc1
CHEMBL141801,COc1ccc(N(CCC2CCN(Cc3ccccc3)CC2)C(C)=O)cc1,0.7000000000000001,chembl.csv,1,GIWNUIFQOLHQBQ-UHFFFAOYSA-N,366.505,COc1ccc(N(CCC2CCN(Cc3ccccc3)CC2)C(C)=O)cc1,COc1ccc(N(CCC2CCN(Cc3ccccc3)CC2)C(C)=O)cc1,0.550000011920929,0.18856289982795715,0.17721518874168396,0.01515151560306549,0.07467012852430344,CHEMBL5177371,COc1ccc(OCC(=O)NCC2CCN(Cc3ccccc3)CC2)cc1,0.88,chembl.csv,1,GKWIIBXDVVYQCP-UHFFFAOYSA-N,368.477,COc1ccc(OCC(=O)NCC2CCN(Cc3ccccc3)CC2)cc1,COc1ccc(OCC(=O)NCC2CCN(Cc3ccccc3)CC2)cc1
CHEMBL1202875,c1ccc(CN2CCC(CCOc3ccc(-c4ccccc4)nn3)CC2)cc1,0.71,chembl.csv,1,VZIIROIDZAERNQ-UHFFFAOYSA-N,373.5,c1ccc(CN2CCC(CCOc3ccc(-c4ccccc4)nn3)CC2)cc1,c1ccc(CN2CCC(CCOc3ccc(-c4ccccc4)nn3)CC2)cc1,0.5849056839942932,0.13657844066619873,0.11578947305679321,0.013513513840734959,0.07122643291950226,CHEMBL1083367,c1ccc(CN2CCC(CNc3ccc(-c4ccccc4)nn3)CC2)cc1,56.0,chembl.csv,0,ILVVJZQAAIEDFM-UHFFFAOYSA-N,358.489,c1ccc(CN2CCC(CNc3ccc(-c4ccccc4)nn3)CC2)cc1,c1ccc(CN2CCC(CNc3ccc(-c4ccccc4)nn3)CC2)cc1
CHEMBL4292766,CC(C)(C)c1cc(/C=C/C(=O)NCCC2CCN(Cc3ccccc3F)CC2)cc(C(C)(C)C)c1O,0.75,chembl.csv,1,RXSZVSISAHLZBD-VAWYXSNFSA-N,494.695,CC(C)(C)c1cc(/C=C/C(=O)NCCC2CCN(Cc3ccccc3F)CC2)cc(C(C)(C)C)c1O,CC(C)(C)c1cc(/C=C/C(=O)NCCC2CCN(Cc3ccccc3F)CC2)cc(C(C)(C)C)c1O,0.41025641560554504,0.1454717516899109,0.1354166716337204,0.024390242993831635,0.05193490535020828,CHEMBL73974,O=C(CCC1CCN(Cc2ccccc2F)CC1)c1ccc2c(c1)CCN2,0.043,chembl.csv,1,YKTICKJUTVSZBR-UHFFFAOYSA-N,366.48,O=C(CCC1CCN(Cc2ccccc2F)CC1)c1ccc2c(c1)CCN2,O=C(CCC1CCN(Cc2ccccc2F)CC1)c1ccc2c(c1)CCN2
CHEMBL4078305,O=C(CC[C@H](NC(=O)c1ccccc1)C(=O)O)NCCC1CCN(Cc2ccccc2)CC1,0.76,chembl.csv,1,APDPXKPLRPNYCX-QHCPKHFHSA-N,451.567,O=C(CC[C@H](NC(=O)c1ccccc1)C(=O)O)NCCC1CCN(Cc2ccccc2)CC1,O=C(CC[C@H](NC(=O)c1ccccc1)C(=O)O)NCCC1CCN(Cc2ccccc2)CC1,0.5357142686843872,0.14768481254577637,0.13265305757522583,0.015384615398943424,0.06955959647893906,CHEMBL1082433,O=C(CCC1CCN(Cc2ccccc2)CC1)c1ccccc1,0.302,chembl.csv,1,XDGMPBUKARQUCK-UHFFFAOYSA-N,307.437,O=C(CCC1CCN(Cc2ccccc2)CC1)c1ccccc1,O=C(CCC1CCN(Cc2ccccc2)CC1)c1ccccc1
CHEMBL328715,c1ccc(CN2CCC(CCNc3noc4ccccc34)CC2)cc1,0.81,chembl.csv,1,DZSDRGBLRNZFES-UHFFFAOYSA-N,335.451,c1ccc(CN2CCC(CCNc3noc4ccccc34)CC2)cc1,c1ccc(CN2CCC(CCNc3noc4ccccc34)CC2)cc1,0.7916666865348816,0.14012445509433746,0.12195122241973877,0.013698630034923553,0.07150022685527802,CHEMBL92629,c1ccc(CN2CCC(CNc3noc4ccccc34)CC2)cc1,0.31989,chembl.csv,1,PMVWXOVLDYBXSN-UHFFFAOYSA-N,321.424,c1ccc(CN2CCC(CNc3noc4ccccc34)CC2)cc1,c1ccc(CN2CCC(CNc3noc4ccccc34)CC2)cc1
CHEMBL141853,CCC(=O)N(CCC1CCN(Cc2ccccc2)CC1)c1ccccc1,0.8300000000000001,chembl.csv,1,JGFPTPPWULVKEL-UHFFFAOYSA-N,350.506,CCC(=O)N(CCC1CCN(Cc2ccccc2)CC1)c1ccccc1,CCC(=O)N(CCC1CCN(Cc2ccccc2)CC1)c1ccccc1,0.5400000214576721,0.17323844134807587,0.15789473056793213,0.016393441706895828,0.0722590833902359,CHEMBL1082433,O=C(CCC1CCN(Cc2ccccc2)CC1)c1ccccc1,0.302,chembl.csv,1,XDGMPBUKARQUCK-UHFFFAOYSA-N,307.437,O=C(CCC1CCN(Cc2ccccc2)CC1)c1ccccc1,O=C(CCC1CCN(Cc2ccccc2)CC1)c1ccccc1
CHEMBL4093947,CCOC(=O)[C@H](CCC(=O)NCCC1CCN(Cc2ccccc2)CC1)NC(=O)c1ccccc1,0.85,chembl.csv,1,ORJDLJRUUNFZIZ-VWLOTQADSA-N,479.621,CCOC(=O)[C@H](CCC(=O)NCCC1CCN(Cc2ccccc2)CC1)NC(=O)c1ccccc1,CCOC(=O)[C@H](CCC(=O)NCCC1CCN(Cc2ccccc2)CC1)NC(=O)c1ccccc1,0.49180328845977783,0.1603853702545166,0.1489361673593521,0.02469135820865631,0.06530840694904327,CHEMBL1082433,O=C(CCC1CCN(Cc2ccccc2)CC1)c1ccccc1,0.302,chembl.csv,1,XDGMPBUKARQUCK-UHFFFAOYSA-N,307.437,O=C(CCC1CCN(Cc2ccccc2)CC1)c1ccccc1,O=C(CCC1CCN(Cc2ccccc2)CC1)c1ccccc1
CHEMBL4294701,COc1cccc2oc(C(=O)NCCC3CCN(Cc4ccccc4)CC3)cc(=O)c12,0.87,chembl.csv,1,FOEMWEVHSFNASA-UHFFFAOYSA-N,420.509,COc1cccc2oc(C(=O)NCCC3CCN(Cc4ccccc4)CC3)cc(=O)c12,COc1cccc2oc(C(=O)NCCC3CCN(Cc4ccccc4)CC3)cc(=O)c12,0.6818181872367859,0.18506143987178802,0.17391304671764374,0.028169013559818268,0.06911952793598175,CHEMBL4295144,COc1cc2oc(C(=O)NCC3CCN(Cc4ccccc4)CC3)cc(=O)c2cc1OC,1.46,chembl.csv,0,HLYHYHXLXCHNNE-UHFFFAOYSA-N,436.508,COc1cc2oc(C(=O)NCC3CCN(Cc4ccccc4)CC3)cc(=O)c2cc1OC,COc1cc2oc(C(=O)NCC3CCN(Cc4ccccc4)CC3)cc(=O)c2cc1OC
CHEMBL4287548,COc1ccc2[nH]c(C(=O)NCCC3CCN(Cc4ccccc4)CC3)cc(=O)c2c1,0.88,chembl.csv,1,SEVMHMBWJUMZRY-UHFFFAOYSA-N,419.525,COc1ccc2[nH]c(C(=O)NCCC3CCN(Cc4ccccc4)CC3)cc(=O)c2c1,COc1ccc2[nH]c(C(=O)NCCC3CCN(Cc4ccccc4)CC3)cc(=O)c2c1,0.591549277305603,0.18226465582847595,0.17204301059246063,0.024096384644508362,0.06992258876562119,CHEMBL4287889,COc1ccc2oc(C(=O)NCC3CCN(Cc4ccccc4)CC3)cc(=O)c2c1,3.61,chembl.csv,0,SOTHYLMUQRADIY-UHFFFAOYSA-N,406.482,COc1ccc2oc(C(=O)NCC3CCN(Cc4ccccc4)CC3)cc(=O)c2c1,COc1ccc2oc(C(=O)NCC3CCN(Cc4ccccc4)CC3)cc(=O)c2c1
CHEMBL4080691,CCOC(=O)[C@H](CCC(=O)NCCC1CCN(Cc2ccccc2)CC1)NC(=O)c1ccc2cc(OC)ccc2c1,0.89,chembl.csv,1,WRHFBOQIYDLZNC-PMERELPUSA-N,559.707,CCOC(=O)[C@H](CCC(=O)NCCC1CCN(Cc2ccccc2)CC1)NC(=O)c1ccc2cc(OC)ccc2c1,CCOC(=O)[C@H](CCC(=O)NCCC1CCN(Cc2ccccc2)CC1)NC(=O)c1ccc2cc(OC)ccc2c1,0.44871795177459717,0.17084439098834991,0.16091954708099365,0.02500000037252903,0.06275354325771332,CHEMBL5177371,COc1ccc(OCC(=O)NCC2CCN(Cc3ccccc3)CC2)cc1,0.88,chembl.csv,1,GKWIIBXDVVYQCP-UHFFFAOYSA-N,368.477,COc1ccc(OCC(=O)NCC2CCN(Cc3ccccc3)CC2)cc1,COc1ccc(OCC(=O)NCC2CCN(Cc3ccccc3)CC2)cc1
CHEMBL4079599,CCCCCCOC(=O)[C@@H](CCC(=O)NCCC1CCN(Cc2ccccc2)CC1)NC(=O)c1ccccc1,0.89,chembl.csv,1,XFEJPTLRXOZZDA-GDLZYMKVSA-N,535.729,CCCCCCOC(=O)[C@@H](CCC(=O)NCCC1CCN(Cc2ccccc2)CC1)NC(=O)c1ccccc1,CCCCCCOC(=O)[C@@H](CCC(=O)NCCC1CCN(Cc2ccccc2)CC1)NC(=O)c1ccccc1,0.44117647409439087,0.15548253059387207,0.1458333283662796,0.022727273404598236,0.06150513142347336,CHEMBL1082433,O=C(CCC1CCN(Cc2ccccc2)CC1)c1ccccc1,0.302,chembl.csv,1,XDGMPBUKARQUCK-UHFFFAOYSA-N,307.437,O=C(CCC1CCN(Cc2ccccc2)CC1)c1ccccc1,O=C(CCC1CCN(Cc2ccccc2)CC1)c1ccccc1
